dev_num,dev_id_token,cachesize_limit,TransA,TransB,alpha,beta,M,N,K,Asloc,Bsloc,Csloc,CsOutloc,flops,bytes,loc_str,imp,plot_order,T,timer,pred_t,pred_J,perf,energy,EDP,PDP,Performance (Tflops)
8,11111111,-1, N,N,1.2345,1.1154,1000,1000,10000,4,2,-1,9,20002000000,168000000,35,cuBLASXt,0,-1.0,0.160598725,0.0,0.0,124.8015937285649,513.91592,4.877400052723153,0.03900049804017654,0.12187655637555166
8,11111111,-1, N,N,1.2345,1.1154,1000,1000,10000,4,2,-1,9,20002000000,168000000,35,qeta-mineta-auto-reptile-fastev,3,250.0,0.0222987405,0.0,0.0,897.045872440816,71.35596960000001,251.4785104044306,0.28032683513775497,0.8760213598054843
8,11111111,-1, N,N,1.2345,1.1154,1000,1000,10000,4,2,7,7,20002000000,168000000,835,XKBLAS,1,1600.0,0.024946286545454544,0.0,0.0,802.4581011732477,79.82811694545455,201.3929356639732,0.25076815661663987,0.7836504894269997
8,11111111,-1, N,N,1.2345,1.1154,1000,1000,10000,4,2,7,7,20002000000,168000000,835,cuBLASXt,0,-1.0,0.15585294,0.0,0.0,128.38790852060637,498.729408,5.152997102076958,0.04012122141268949,0.12537881691465466
8,11111111,-1, N,N,1.2345,1.1154,1000,1000,10000,4,2,7,7,20002000000,168000000,835,qeta-mineta-auto-reptile-fastev,3,250.0,0.022077251,0.0,0.0,906.0019339336535,70.6472032,256.5127560927393,0.28312560435426676,0.8847675136070835
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,-1,-1,270018000000,792000000,0,taco-paralia-1.5-fixed-streams,2,1000.0,0.01679103181818182,0.0,0.0,16100.013979506642,53.73130181818181,81098.1936283037,5.031254368595826,15.722669901861956
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,-1,8,270018000000,792000000,0,XKBLAS,1,1600.0,0.04980516845454546,0.0,0.0,5444.436866194941,159.37653905454545,9297.196504414895,1.701386520685919,5.316832877143497
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,-1,9,270018000000,792000000,0,cuBLASXt,0,-1.0,0.11356126636363637,0.0,0.0,2378.472285408225,363.39605236363633,1768.421583334681,0.7432725891900703,2.32272684121897
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,-1,9,270018000000,792000000,0,qeta-mineta-auto-reptile-fastev,3,750.0,0.023705597363636366,0.0,0.0,11390.869907219247,75.85791156363636,40548.87874713601,3.5596468460060144,11.123896393768796
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,0,0,270018000000,792000000,100,XKBLAS,1,1600.0,0.04826719536363637,0.0,0.0,5617.95303472712,154.45502516363638,9898.893538521057,1.7556103233522249,5.486282260475703
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,0,0,270018000000,792000000,100,cuBLASXt,0,-1.0,0.574551235,0.0,0.0,470.22761228348634,1838.563952,69.13729176684464,0.1469461288385895,0.4592066526205921
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,0,0,270018000000,792000000,100,qeta-mineta-auto-reptile-fastev,3,750.0,0.023187495,0.0,0.0,11645.001110786314,74.199984,42376.95453349836,3.639062847120723,11.37207139725226
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,-1,-1,0,0,270018000000,792000000,100,taco-paralia-1.5-fixed-streams,2,1000.0,0.015679582272727272,0.0,0.0,17264.163765842022,50.17466327272727,93323.64635163268,5.395051176825632,16.8595349275801
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,0,0,0,0,270018000000,792000000,111,XKBLAS,1,1600.0,0.030915351272727272,0.0,0.0,8752.344707336328,98.92912407272728,23983.92297842103,2.7351077210426022,8.547211628258133
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,0,0,0,0,270018000000,792000000,111,cuBLASXt,0,-1.0,0.42263428000000003,0.0,0.0,640.1249113719408,1352.429696,128.27396409383303,0.20003903480373153,0.625121983761661
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,0,0,0,0,270018000000,792000000,111,qeta-mineta-auto-reptile-fastev,3,750.0,0.0204031,0.0,0.0,13234.195745115238,65.28992,54732.605919411755,4.135686170348512,12.9240192823391
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,-1,-1,270018000000,792000000,35,taco-paralia-1.5-fixed-streams,2,1000.0,0.00960640908181818,0.0,0.0,28211.816289662125,30.74050906181818,249608.7084690661,8.816192590519414,27.55060184537317
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,-1,8,270018000000,792000000,35,XKBLAS,1,1600.0,0.03214978527272727,0.0,0.0,8402.31057916678,102.87931287272728,22070.967637382688,2.6257220559896193,8.205381424967559
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,-1,9,270018000000,792000000,35,cuBLASXt,0,-1.0,0.42045624000000004,0.0,0.0,642.7656344386036,1345.459968,129.22391161031817,0.2008642607620636,0.6277008148814488
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,-1,9,270018000000,792000000,35,qeta-mineta-auto-reptile-fastev,3,750.0,0.0209923635,0.0,0.0,12862.715360495149,67.1755632,51703.10438858597,4.019598550154734,12.561245469233544
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,7,7,270018000000,792000000,835,XKBLAS,1,1600.0,0.029831459636363637,0.0,0.0,9054.575746715556,95.46067083636363,25629.445437923456,2.8295549208486115,8.84235912765191
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,7,7,270018000000,792000000,835,cuBLASXt,0,-1.0,0.40309019,0.0,0.0,670.0132511325962,1289.888608,140.3171474305747,0.20937914097893634,0.654309815559176
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,15000,4,2,7,7,270018000000,792000000,835,qeta-mineta-auto-reptile-fastev,3,750.0,0.020497583,0.0,0.0,13173.174999468512,65.59226559999999,54228.968417438016,4.11661718733391,12.86442871041847
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,-1,-1,540018000000,1512000000,0,taco-paralia-1.5-fixed-streams,2,1000.0,0.03386275191666666,0.0,0.0,15957.419127470068,108.36080613333334,79625.56274177003,4.986693477334397,15.583417116669988
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,-1,8,540018000000,1512000000,0,XKBLAS,1,1600.0,0.08219627881818181,0.0,0.0,6570.986668641209,263.0280922181818,13495.385956206499,2.053433333950378,6.4169791685949304
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,-1,9,540018000000,1512000000,0,cuBLASXt,0,-1.0,0.1405048672727273,0.0,0.0,3844.7937022907245,449.61557527272726,4621.138221001719,1.2014980319658515,3.7546813498932856
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,-1,9,540018000000,1512000000,0,qeta-mineta-auto-reptile-fastev,3,750.0,0.046086965909090914,0.0,0.0,11721.004943482423,147.47829090909093,42944.60380236356,3.662814044838257,11.446293890119554
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,0,0,540018000000,1512000000,100,XKBLAS,1,1600.0,0.08128539390909091,0.0,0.0,6644.139932410753,260.1132605090909,13796.563255683997,2.0762937288783605,6.488417902744876
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,0,0,540018000000,1512000000,100,cuBLASXt,0,-1.0,0.722173375,0.0,0.0,748.7993373723762,2310.9548,175.46102970832723,0.23399979292886758,0.7312493529027111
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,0,0,540018000000,1512000000,100,qeta-mineta-auto-reptile-fastev,3,750.0,0.0453946835,0.0,0.0,11896.17426470308,145.2629872,44225.09031187148,3.717554457719713,11.617357680374102
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,-1,-1,0,0,540018000000,1512000000,100,taco-paralia-1.5-fixed-streams,2,1000.0,0.03354377509090909,0.0,0.0,16175.254997471477,107.3400802909091,82007.4084531072,5.054767186709836,15.796147458468239
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,0,0,0,0,540018000000,1512000000,111,XKBLAS,1,1600.0,0.046521865272727274,0.0,0.0,11729.43832748186,148.86996887272727,43481.32631612474,3.665449477338081,11.454529616681503
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,0,0,0,0,540018000000,1512000000,111,cuBLASXt,0,-1.0,0.43908452000000003,0.0,0.0,1230.2577966266533,1405.070464,473.12780378252353,0.38445556144582915,1.2014236295182161
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,0,0,0,0,540018000000,1512000000,111,qeta-mineta-auto-reptile-fastev,3,750.0,0.040246916,0.0,0.0,13417.642037946478,128.7901312,56260.423550000545,4.193013136858275,13.103166052682107
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,0,1,2,2,540018000000,1512000000,321,taco-paralia-1.5-fixed-streams,2,1000.0,0.017928958000000002,0.0,0.0,30237.129304557,57.372665600000005,286828.47958036,9.44910290767406,29.528446586481444
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,-1,-1,540018000000,1512000000,35,taco-paralia-1.5-fixed-streams,2,1000.0,0.018789200818181816,0.0,0.0,28823.76630605295,60.125442618181815,260325.06745926442,9.007426970641546,28.148209283254833
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,-1,8,540018000000,1512000000,35,XKBLAS,1,1600.0,0.04266090672727273,0.0,0.0,12753.360464659667,136.5149015272727,51169.35223184603,3.985425145206146,12.454453578769206
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,-1,9,540018000000,1512000000,35,cuBLASXt,0,-1.0,0.4502825,0.0,0.0,1199.8467928702883,1440.904,450.09795013768115,0.3749521227719651,1.1717253836623909
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,-1,9,540018000000,1512000000,35,qeta-mineta-auto-reptile-fastev,3,750.0,0.040985906,0.0,0.0,13175.728803137647,131.1548992,54250.065204301165,4.117415250980514,12.866922659314108
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,7,7,540018000000,1512000000,835,XKBLAS,1,1600.0,0.039319715181818184,0.0,0.0,13809.33946160599,125.82308858181818,59873.17083300932,4.315418581751872,13.4856830679746
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,7,7,540018000000,1512000000,835,cuBLASXt,0,-1.0,0.44141459000000005,0.0,0.0,1224.1569757669254,1412.526688,468.5913649415572,0.3825490549271641,1.195465796647388
8,11111111,-1, N,N,1.2345,1.1154,3000,3000,30000,4,2,7,7,540018000000,1512000000,835,qeta-mineta-auto-reptile-fastev,3,750.0,0.040481089,0.0,0.0,13340.021766138681,129.5394848,55611.369089783075,4.168756801918339,13.027365005994806
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,-1,-1,1099645845504,1610612736,0,taco-paralia-1.5-fixed-streams,2,1024.0,0.04316667872727273,0.0,0.0,25488.87822082659,138.13337192727272,203144.9857793015,7.96527444400831,24.891482637525968
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,-1,8,1099645845504,1610612736,0,XKBLAS,1,1600.0,0.061763379818181814,0.0,0.0,17844.182894997237,197.6428154181818,99705.97580397436,5.576307154686636,17.42595985839574
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,-1,9,1099645845504,1610612736,0,cuBLASXt,0,-1.0,0.13411645818181817,0.0,0.0,8249.995756938513,429.1726661818182,21371.165937170008,2.5781236740432854,8.056636481385267
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,-1,9,1099645845504,1610612736,0,qeta-mineta-auto-reptile-fastev,3,2048.0,0.025879593727272724,0.0,0.0,42545.93299362437,82.81469992727273,566407.943182191,13.295604060507614,41.548762689086296
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,0,0,1099645845504,1610612736,100,XKBLAS,1,1600.0,0.04756956063636364,0.0,0.0,23133.876335580728,152.22259403636363,167366.5683708419,7.229336354868977,22.591676108965554
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,0,0,1099645845504,1610612736,100,cuBLASXt,0,-1.0,0.607689215,0.0,0.0,1810.736304509074,1944.605488,1025.2845347309599,0.5658550951590857,1.7682971723721426
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,0,0,1099645845504,1610612736,100,qeta-mineta-auto-reptile-fastev,3,2048.0,0.015548323999999999,0.0,0.0,70726.26842738478,49.7546368,1563230.363107776,22.101958883557746,69.06862151111795
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,-1,-1,0,0,1099645845504,1610612736,100,taco-paralia-1.5-fixed-streams,2,1024.0,0.038005655636363635,0.0,0.0,28955.900546981095,121.61809803636363,262223.8644889982,9.048718920931591,28.277246627911225
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,0,0,0,0,1099645845504,1610612736,111,XKBLAS,1,1600.0,0.036502380818181815,0.0,0.0,30138.859190470717,116.80761861818182,283982.6477919335,9.4183934970221,29.43247967819406
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,0,0,0,0,1099645845504,1610612736,111,cuBLASXt,0,-1.0,0.479632795,0.0,0.0,2308.7689172912105,1534.824944,1675.3540083840428,0.7214902866535032,2.254657145792198
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,0,0,0,0,1099645845504,1610612736,111,qeta-mineta-auto-reptile-fastev,3,2048.0,0.0107084755,0.0,0.0,102726.13635195362,34.2671216,3298891.8166356683,32.101917609985506,100.31849253120471
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,0,0,0,0,1099645845504,1610612736,111,taco-paralia-1.5-fixed-streams,2,1024.0,0.020477486,0.0,0.0,53842.10367344318,65.5279552,908436.6871963444,16.82565739795099,52.58017936859685
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,-1,-1,1099645845504,1610612736,35,taco-paralia-1.5-fixed-streams,2,1024.0,0.023322499818181817,0.0,0.0,47827.74291675012,74.63199941818182,721276.113761816,14.946169661484415,46.70678019213879
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,-1,8,1099645845504,1610612736,35,XKBLAS,1,1600.0,0.05260627727272727,0.0,0.0,20911.114710294056,168.34008727272726,136697.33562748064,6.534723346966892,20.42101045927154
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,-1,9,1099645845504,1610612736,35,cuBLASXt,0,-1.0,0.48179425,0.0,0.0,2286.964629325991,1541.7415999999998,1637.699155369251,0.7146764466643722,2.2333638958261632
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,-1,9,1099645845504,1610612736,35,qeta-mineta-auto-reptile-fastev,3,2048.0,0.0168241385,0.0,0.0,65402.60102995675,53.8372432,1337565.5779866176,20.438312821861484,63.86972756831714
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,7,7,1099645845504,1610612736,835,XKBLAS,1,1600.0,0.036206085,0.0,0.0,30380.091948213394,115.859472,288498.050374156,9.493778733816686,29.668058543177143
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,7,7,1099645845504,1610612736,835,cuBLASXt,0,-1.0,0.46081554999999996,0.0,0.0,2386.852368460171,1474.6097599999998,1780.7353023411251,0.7458913651438034,2.3309105160743857
8,11111111,-1, N,N,1.2345,1.1154,8192,8192,8192,4,2,7,7,1099645845504,1610612736,835,qeta-mineta-auto-reptile-fastev,3,2048.0,0.010663699,0.0,0.0,103136.91455003517,34.12383680000001,3324658.0560793034,32.230285796885994,100.71964311526872
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,-1,-1,200200000000,960000000,0,taco-paralia-1.5-fixed-streams,2,1000.0,0.022723176416666668,0.0,0.0,8815.85986045086,72.71416453333333,24302.251929104747,2.7549562063908937,8.609238144971544
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,-1,8,200200000000,960000000,0,XKBLAS,1,1600.0,0.06618723254545454,0.0,0.0,3038.6480799536903,211.79914414545456,2897.987346473383,0.9495775249855284,2.9674297655797757
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,-1,9,200200000000,960000000,0,cuBLASXt,0,-1.0,0.1875522227272727,0.0,0.0,1071.2555058618304,600.1671127272728,359.6908172609486,0.33476734558182203,1.0461479549431938
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,-1,9,200200000000,960000000,0,qeta-mineta-auto-reptile-fastev,3,500.0,0.030783852545454543,0.0,0.0,6503.81315180678,98.50832814545456,13219.443347977554,2.032441609939619,6.351380031061309
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,0,0,200200000000,960000000,100,XKBLAS,1,1600.0,0.031717820363636365,0.0,0.0,6318.073380903321,101.49702516363637,12486.626921185822,1.974397931532288,6.169993536038399
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,0,0,200200000000,960000000,100,cuBLASXt,0,-1.0,0.639227035,0.0,0.0,313.3585512475363,2045.526512,30.701317763574547,0.09792454726485508,0.30601421020267217
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,0,0,200200000000,960000000,100,qeta-mineta-auto-reptile-fastev,3,500.0,0.023666429,0.0,0.0,8460.10476780129,75.7325728,22368.94611236122,2.643782739937903,8.261821062305946
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,-1,-1,0,0,200200000000,960000000,100,taco-paralia-1.5-fixed-streams,2,1000.0,0.007808275681818182,0.0,0.0,25666.896137621232,24.98648218181818,206088.02325513936,8.020905043006636,25.065328259395734
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,0,0,0,0,200200000000,960000000,111,XKBLAS,1,1600.0,0.02795100681818182,0.0,0.0,7172.082689907115,89.44322181818181,16097.839434276138,2.2412758405959736,7.003987001862417
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,0,0,0,0,200200000000,960000000,111,cuBLASXt,0,-1.0,0.31551382,0.0,0.0,635.2322238973255,1009.644224,126.24263615535847,0.19851006996791423,0.620343968649732
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,0,0,0,0,200200000000,960000000,111,qeta-mineta-auto-reptile-fastev,3,500.0,0.0242310175,0.0,0.0,8262.163873862035,77.539256,21332.36530780812,2.5819262105818863,8.068519408068394
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,0,1,2,2,200200000000,960000000,321,taco-paralia-1.5-fixed-streams,2,1000.0,0.0081046573,0.0,0.0,26777.398565765605,25.93490336,238098.25390097784,8.36793705180175,26.149803286880474
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,-1,-1,200200000000,960000000,35,taco-paralia-1.5-fixed-streams,2,1000.0,0.021119403454545455,0.0,0.0,9493.238629872889,67.58209105454546,28203.344827816367,2.9666370718352777,9.270740849485243
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,-1,8,200200000000,960000000,35,XKBLAS,1,1600.0,0.06271435354545454,0.0,0.0,3196.7768549948696,200.68593134545455,3197.555273309508,0.9989927671858968,3.1218523974559274
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,-1,9,200200000000,960000000,35,cuBLASXt,0,-1.0,0.336363835,0.0,0.0,595.9450718949204,1076.364272,111.1206336091926,0.18623283496716264,0.5819776092723832
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,-1,9,200200000000,960000000,35,qeta-mineta-auto-reptile-fastev,3,500.0,0.0288974405,0.0,0.0,6928.0473425118935,92.4718096,14999.536377047762,2.1650147945349665,6.765671232921771
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,7,7,200200000000,960000000,835,XKBLAS,1,1600.0,0.02763141781818182,0.0,0.0,7258.506863621511,88.42053701818182,16497.708180269256,2.2682833948817223,7.088385609005382
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,7,7,200200000000,960000000,835,cuBLASXt,0,-1.0,0.30484999,0.0,0.0,657.957016571472,975.519968,135.52840307786383,0.20561156767858496,0.6425361489955781
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,1000,4,2,7,7,200200000000,960000000,835,qeta-mineta-auto-reptile-fastev,3,500.0,0.022728896,0.0,0.0,8808.224238346049,72.7324672,24245.401291500537,2.75257007448314,8.601781482759813
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,-1,400200000000,1120000000,0,taco-paralia-1.5-fixed-streams,2,1000.0,0.02465578609090909,0.0,0.0,16240.592519613243,78.89851549090909,82465.83555369184,5.075185162379139,15.859953632434808
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,8,400200000000,1120000000,0,XKBLAS,1,1600.0,0.06685451781818182,0.0,0.0,6012.83425376897,213.9344570181818,11345.971729525842,1.8790107043028033,5.871908450946259
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,9,400200000000,1120000000,0,cuBLASXt,0,-1.0,0.17146288363636364,0.0,0.0,2340.2482694654163,548.6812276363636,1715.7228686946985,0.7313275842079426,2.2853987006498206
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,9,400200000000,1120000000,0,qeta-mineta-auto-reptile-fastev,3,625.0,0.03242660054545455,0.0,0.0,12345.01037934494,103.76512174545455,47637.35891619858,3.8578157435452938,12.055674198579043
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,XKBLAS,1,1600.0,0.03639403709090909,0.0,0.0,11008.426859008558,116.4609186909091,37909.75410170466,3.440133393440174,10.750416854500545
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,cuBLASXt,0,-1.0,0.756398705,0.0,0.0,529.6699555463074,2420.475856,87.76965340414519,0.16552186110822106,0.5172558159631908
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,qeta-mineta-auto-reptile-fastev,3,625.0,0.027367866,0.0,0.0,14623.191201999076,87.5771712,66825.21219486913,4.569747250624712,14.280460158202223
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,taco-paralia-1.5-fixed-streams,2,1000.0,0.011934891636363635,0.0,0.0,34032.18460882058,38.191653236363635,365525.754914346,10.63505769025643,33.234555282051346
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,XKBLAS,1,1600.0,0.030557480545454544,0.0,0.0,13131.855511057616,97.78393774545455,54044.2000541365,4.103704847205505,12.824077647517203
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,cuBLASXt,0,-1.0,0.447722295,0.0,0.0,894.3710156585794,1432.711344,250.11070089842013,0.279490942393306,0.8734091949790814
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,qeta-mineta-auto-reptile-fastev,3,625.0,0.0264352085,0.0,0.0,15139.489435069743,84.5926672,71629.08039749647,4.731090448459295,14.784657651435296
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,-1,400200000000,1120000000,35,taco-paralia-1.5-fixed-streams,2,1000.0,0.021365837454545452,0.0,0.0,18790.579628638578,68.37067985454546,110573.04326895502,5.872056133949555,18.35017541859236
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,8,400200000000,1120000000,35,XKBLAS,1,1600.0,0.06414806645454546,0.0,0.0,6264.235076740637,205.27381265454545,12308.972279840462,1.9575734614814493,6.117417067129528
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,cuBLASXt,0,-1.0,0.47387419,0.0,0.0,845.0479508482149,1516.397408,223.29516351857092,0.2640774846400672,0.8252421395002099
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,qeta-mineta-auto-reptile-fastev,3,625.0,0.029485809499999998,0.0,0.0,13572.99977121363,94.3545904,57572.28494346894,4.24156242850426,13.25488258907581
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,XKBLAS,1,1600.0,0.029634848272727273,0.0,0.0,13541.035566233433,94.83151447272728,57473.6566104655,4.231573614447948,13.223667545149837
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,cuBLASXt,0,-1.0,0.44355659999999997,0.0,0.0,902.7232694524146,1419.38112,254.7940178158383,0.2821010217038795,0.8815656928246236
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,qeta-mineta-auto-reptile-fastev,3,625.0,0.025327157,0.0,0.0,15801.420033798742,81.0469024,78027.50640259085,4.937943760562107,15.431074251756584
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,-1,2000200000000,2400000000,0,taco-paralia-1.5-fixed-streams,2,1250.0,0.05954142290909091,0.0,0.0,33598.22405833459,190.5325533090909,352812.9815429274,10.49944501822956,32.810765681967375
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,8,2000200000000,2400000000,0,XKBLAS,1,1600.0,0.08692991536363635,0.0,0.0,23048.044097032795,278.17572916363633,166275.2386295814,7.202513780322748,22.50785556350859
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,cuBLASXt,0,-1.0,0.16387219363636363,0.0,0.0,12308.626667717283,524.3910196363636,47703.13661721744,3.8464458336616505,12.020143230192659
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,qeta-mineta-auto-reptile-fastev,3,2500.0,0.037997825,0.0,0.0,52663.52990044856,121.59303999999999,867088.6427433274,16.457353093890173,51.429228418406794
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,XKBLAS,1,1600.0,0.060140100545454545,0.0,0.0,33337.90611767168,192.44832174545454,348067.8084499502,10.418095661772401,32.55654894303875
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,cuBLASXt,0,-1.0,0.7027143149999999,0.0,0.0,2853.426481713622,2248.6858079999997,2549.8820303027333,0.8916957755355067,2.786549298548459
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,qeta-mineta-auto-reptile-fastev,3,1250.0,0.025849318500000003,0.0,0.0,77379.69321500584,82.7178192,1871141.8354386408,24.181154129689325,75.56610665527914
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,taco-paralia-1.5-fixed-streams,2,1250.0,0.05017336045454545,0.0,0.0,39874.632315744886,160.55475345454545,496980.536162917,12.460822598670276,38.940070620844615
8,11111111,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,XKBLAS,1,1600.0,0.04549811145454546,0.0,0.0,44030.058513342025,145.59395665454545,606660.7074090445,13.759393285419382,42.99810401693557
